BuildingIndex,Year,Month,Day,Hour,Quarter,IndEnergy_1,IndEnergy_2,IndEnergy_3,IndSOC_1,IndSOC_2,IndSOC_3,EnsembleEnergy,EnsembleSOC,EnergyPImean,EnergyPImin,EnergyPImax,EnergyPIBootmin,EnergyPIBootmax,SOCPImean,SOCPImin,SOCPImax,EnergyDemand,SOCPercent
1,2018,8,12,20,0,43.8057157676768,16.0649070739746,24.3479253672721,0,-0.782111883163452,0,14.5661866623915,-0.130849745425447,13.4009590035981,0,27.1308131014483,0.00670573656703451,27.9828604111185,0,0,0,19.563307,0
1,2018,8,12,20,1,43.8057157676768,16.0651836395264,24.7090331421588,0,-0.78243350982666,0,14.5664374267086,-0.130903554564406,13.4179110377443,0,27.3631254887939,0.000887761305296878,28.6228432257445,0,0,0,27.771803,0
1,2018,8,12,20,2,43.8057157676768,16.0657863616943,25.1606073481024,0,-0.782778739929199,0,14.5669839199789,-0.130961312632021,12.9733869636766,0,26.9425226899883,0,28.1138763881388,0,0,0,23.619033,0
1,2018,8,12,20,3,43.8057157676768,16.0665397644043,22.5550204978385,0,-0.783148288726807,0,14.5676670365668,-0.131023139292797,11.7470756131842,0,25.9634048114312,0,27.3246795505637,0,0,0,23.404175,0
1,2018,8,12,21,0,12.9112408391089,16.0661640167236,22.5423228968716,0,-0.782270193099976,0,20.331721060822,-0.13087623116916,21.8743374636637,3.02004336130792,40.7286315660195,2.22973940969594,41.2612645536969,0,0,0,23.261855,0
1,2018,8,12,21,1,12.9112408391089,16.0664329528809,22.6642804294922,0,-0.782602787017822,0,20.3718670325943,-0.130931875163858,21.6409652570294,4.35907314417535,38.9228573698835,3.39279947398723,39.6036775136368,0,0,0,28.199652,0
1,2018,8,12,21,2,12.9112408391089,16.0670185089111,23.3585095768246,0,-0.782959938049316,0,20.6003933331306,-0.130991627639885,22.015549364575,4.85880623979332,39.1722924893567,3.71257246010164,39.9981108099521,0,0,0,31.732141,0
1,2018,8,12,21,3,12.9112408391089,16.0677509307861,20.8382521606167,0,-0.783342123031616,0,19.7707751790409,-0.131055568373578,23.2624782123416,1.88121800197634,44.6437384227069,1.11609235333322,45.2581979136836,0,0,0,36.040495,0
1,2018,8,12,22,0,12.9112408391089,16.0673942565918,20.9730204001265,0,-0.782433867454529,0,26.4418674145281,-0.130903614396658,31.3072156607681,12.3142675021823,50.3001638193538,12.1543263369445,50.4178586817461,0,0,0,29.363602,0
1,2018,8,12,22,1,12.9112408391089,16.0676555633545,20.793505534401,0,-0.782777905464172,0,26.3260544049316,-0.130961173023432,32.7973432235547,14.3379963897673,51.2566900573421,14.0042129723164,51.5215974846799,0,0,0,41.033005,0
1,2018,8,12,22,2,12.9112408391089,16.0682239532471,21.7002151713301,0,-0.78314733505249,0,26.9110130458696,-0.131022979740124,33.3584045627856,15.8863408039514,50.8304683216199,15.2923049471409,51.2980302303763,0,0,0,41.436571,0
1,2018,8,12,22,3,12.9112408391089,16.0689353942871,19.3122552565693,0,-0.783542633056641,0,25.370434089321,-0.13108911432307,31.1938110483019,11.9748616517901,50.4127604448138,11.8767505943521,50.4811347209836,0,0,0,34.545638,0
1,2018,8,12,23,0,2.44112495589744,16.0685958862305,19.6097384272731,0,-0.78260326385498,0,8.27904473546959,-0.130931954940195,7.70336842181074,0,19.9390670182774,0,23.9330114234923,0,0,0,32.893958,0
1,2018,8,12,23,1,12.9112408391089,16.0688514709473,19.099025060935,0,-0.782958984375,0,18.7492534757723,-0.130991468087213,18.0038868366652,1.46886102367995,34.5389126496504,0.29795629817467,35.8869193183595,0,0,0,17.891509,0
1,2018,8,12,23,2,12.9112408391089,16.0694007873535,20.1517669986618,0,-0.7833411693573,0,18.749453049222,-0.131055408820905,17.2086957712703,1.0824134523754,33.3349780901652,0.147856549059908,34.6916766455656,0,0,0,19.758921,0
1,2018,8,12,23,3,12.9112408391089,16.0700931549072,17.9607799204989,0,-0.783750176429749,0,18.7497045949242,-0.131123836973525,17.7516589310723,1.80593137463743,33.6973864875071,1.05034996566822,34.2916467173672,0,0,0,27.816765,0
1,2018,8,13,0,0,2.44112495589744,16.0472679138184,17.0049772424584,0,-0.77989673614502,0,7.96149441007035,-0.130479144454305,3.99758310221297,0,12.2643399388927,0,16.1821425366347,0,0,0,19.677839,0
1,2018,8,13,0,1,2.44112495589744,16.0415115356445,15.6179786976563,0,-0.780061006546021,0,7.95863851130308,-0.130506627402224,4.16180224344186,0,12.1586469217703,0,15.9811324558367,0,0,0,4.624664,0
1,2018,8,13,0,2,2.44112495589744,16.0397987365723,14.3212088156197,0,-0.780238389968872,0,7.95778874420798,-0.130536304199397,4.44256185800276,0,12.4053452120151,0,16.4110311470934,0,0,0,12.158971,0
1,2018,8,13,0,3,2.44112495589744,16.0398139953613,13.6403063274875,0,-0.780428409576416,0,7.95779631451618,-0.130568095069486,4.17921705774833,0,12.3187640295193,0,16.4809437287342,0,0,0,22.068586,0
1,2018,8,13,1,0,2.44112495589744,16.0386619567871,16.1485469966148,0,-0.779976963996887,0,15.3402408686575,-0.130492566822919,18.6276862559165,3.91009621958698,33.3452762922461,1.50643529707468,35.3222550150298,0,0,0,19.50455,0
1,2018,8,13,1,1,2.44112495589744,16.0389137268066,14.8955016847066,0,-0.780148029327393,0,14.1499160110685,-0.130521186583633,16.7513876142391,1.06474446584522,32.438030762633,0.0529675077593985,34.6931933546802,0,0,0,20.552402,0
1,2018,8,13,1,2,2.44112495589744,16.0397109985352,13.6994278528545,0,-0.780331611633301,0,13.013710959236,-0.130551900473179,15.4805051198134,0,31.5665795386232,1.87540681809409e-05,34.1854186873563,0,0,0,16.248639,0
1,2018,8,13,1,3,2.44112495589744,16.0407180786133,13.3089458039808,0,-0.78052818775177,0,12.6427742622152,-0.130584788267895,14.9522034669445,0,31.0406061718243,8.29115511160349e-05,34.1968333160972,0,0,0,2.122647,0
1,2018,8,13,2,0,2.44112495589744,16.0399761199951,15.0972600400882,0,-0.780061006546021,0,2.80425496294443,-0.130506627402224,0.831423510170775,0,3.7236458631214,0,16.9203995995878,0,0,0,17.534459,0
1,2018,8,13,2,1,2.44112495589744,16.040376663208,14.0622980277934,0,-0.780238032341003,0,2.77837229946695,-0.130536244367144,0.981942144496993,0,3.96140529298364,0,16.4766571570434,0,0,0,28.88061,0
1,2018,8,13,2,2,2.44112495589744,16.0412254333496,13.0971182431359,0,-0.780428051948547,0,2.75423477242267,-0.130568035237234,1.26319001496996,0,4.56736415269529,0,15.8762990247637,0,0,0,12.328614,0
1,2018,8,13,2,3,2.44112495589744,16.0422458648682,13.076650532762,0,-0.780631542205811,0,2.75372290932677,-0.130602079788829,1.30306046846253,0,4.47566898566321,0,13.4636110473278,0,0,0,10.087795,0
1,2018,8,13,3,0,2.44112495589744,16.0415325164795,13.9290769321292,0,-0.780147910118103,0,4.97431748060846,-0.130521166639548,4.48290400512544,0,11.1290779233718,0,16.5964967607344,0,0,0,2.465077,0
1,2018,8,13,3,1,2.44112495589744,16.0419292449951,13.1516700991518,0,-0.780331134796143,0,4.8095048763177,-0.130551820696843,4.47179742774885,0,10.8819891754874,0,15.2810931146578,0,0,0,2.527528,0
1,2018,8,13,3,2,2.44112495589744,16.0427684783936,12.5591538249077,0,-0.780527830123901,0,4.68388965093922,-0.130584728435643,4.43696122920733,0,10.8944561549334,0,14.6590702302518,0,0,0,3.849678,0
1,2018,8,13,3,3,2.44112495589744,16.0437793731689,12.9676522984647,0,-0.780738353729248,0,4.77049261105774,-0.130619949688201,4.17580811369652,0,10.8144439809152,0,15.1965286590911,0,0,0,13.750019,0
1,2018,8,13,4,0,2.44112495589744,16.0430850982666,12.786285012516,0,-0.780237913131714,0,9.39201842027272,-0.13053622442306,12.211141670669,0.753619581184937,23.6686637601531,0.0224864148506252,25.5545184458423,0,0,0,22.953808,0
1,2018,8,13,4,1,2.44112495589744,16.0434761047363,12.2578779294241,0,-0.780427575111389,0,9.00388308206116,-0.130567955460897,11.9930394461025,1.28857179420663,22.6975070979984,0.0733457584116324,24.384504207893,0,0,0,25.606015,0
1,2018,8,13,4,2,2.44112495589744,16.044303894043,12.1582516540583,0,-0.780630946159363,0,8.93070374870023,-0.130601980068408,11.8652469941599,1.34827737158107,22.3822166167387,0.141165871254195,23.8645404249475,0,0,0,28.781132,0
1,2018,8,13,4,3,2.44112495589744,16.0453052520752,13.0050711832919,0,-0.780848860740662,0,9.552725282666,-0.130638437854182,12.4629963949781,1.70372370419246,23.2222690857638,0.131357431785187,24.9910397309017,0,0,0,18.190379,0
1,2018,8,13,5,0,2.44112495589744,16.0446281433105,11.8842608419342,0,-0.780331134796143,0,12.5679091573498,-0.130551820696843,11.2861680861035,0.879846135433652,21.6924900367734,0.0465752927366298,23.0437939325314,0,0,0,4.295666,0
1,2018,8,13,5,1,2.44112495589744,16.0450115203857,11.5806065946161,0,-0.780527234077454,0,12.5682094602431,-0.130584628715222,11.4331810014921,2.17968818488416,20.6866738181,0.486494488604847,22.1898704331232,0,0,0,10.352759,0
1,2018,8,13,5,2,2.44112495589744,16.0458278656006,12.0148005090257,0,-0.78073787689209,0,12.5688489111802,-0.130619869911865,11.5815912017098,2.39096026574706,20.7722221376725,0.69417878675765,22.1465619230415,0,0,0,13.198297,0
1,2018,8,13,5,3,2.44112495589744,16.046817779541,13.2459793898639,0,-0.78096330165863,0,12.5696243201436,-0.130657584174938,12.6099840404546,4.070848893444,21.1491191874652,3.01439451510692,21.9620549398072,0,0,0,2.527528,0
1,2018,8,13,6,0,2.44112495589744,16.0461597442627,11.529386036231,0,-0.7804274559021,0,11.8705058550362,-0.130567935516813,13.5667463273216,4.48463599863612,22.648856656007,2.90207520179493,23.9217361396046,0,0,0,2.527528,0
1,2018,8,13,6,1,2.44112495589744,16.046537399292,11.4717317601141,0,-0.780630469322205,0,11.8707277806044,-0.130601900292071,12.8229412334405,3.28214270519624,22.3637397616848,2.31917686716717,23.0741150897181,0,0,0,15.107469,0
1,2018,8,13,6,2,2.44112495589744,16.0473403930664,12.3375309592006,0,-0.780848383903503,0,11.871199652646,-0.130638358077845,12.6938820680972,2.65672308900015,22.7310410471942,1.20754182432744,23.817063466853,0,0,0,26.15691,0
1,2018,8,13,6,3,2.44112495589744,16.0483169555664,13.8400588599203,0,-0.781081676483154,0,11.8717735207822,-0.130677388650471,13.0924743004085,3.10172174676477,23.0832268540522,1.85772006156381,24.0317634578678,0,0,0,18.925196,0
1,2018,8,13,7,0,2.44112495589744,16.047679901123,12.1287239689889,0,-0.780527234077454,0,13.4956138543055,-0.130584628715222,15.1998530371122,4.65127913082843,25.7484269433959,3.98009462480538,26.2411231615604,0,0,0,10.65121,0
1,2018,8,13,7,1,2.44112495589744,16.0480499267578,12.4686749441106,0,-0.780737280845642,0,13.4958687474924,-0.130619770191444,14.4993002636461,4.35011075321589,24.6484897740762,4.13181150468742,24.8030107908273,0,0,0,5.268848,0
1,2018,8,13,7,2,2.44112495589744,16.0488414764404,13.4699034622654,0,-0.780962824821472,0,13.496414008691,-0.130657504398602,14.568284182525,3.71005417077202,25.426514194278,2.89977745813946,26.0269533870827,0,0,0,4.574775,0
1,2018,8,13,7,3,2.44112495589744,16.0498046875,15.0725821826389,0,-0.781204223632812,0,13.4970775193063,-0.130697891168947,14.4198546118361,2.68438692848458,26.1553222951876,2.06616890657491,26.5764555432938,0,0,0,4.812706,0
1,2018,8,13,8,0,2.44112495589744,16.049186706543,14.1084926800589,0,-0.780630469322205,0,14.1084926800589,-0.130601900292071,18.9369475248831,7.18299468506455,30.6909003647017,7.00833015277389,30.8209250254587,0,0,0,6.66515,0
1,2018,8,13,8,1,2.44112495589744,16.0495491027832,15.0908358825197,0,-0.780847907066345,0,15.0908358825197,-0.130638278301509,19.8879939619416,8.01150311166599,31.7644848122172,8.03365847810695,31.733614663277,0,0,0,25.232156,0
1,2018,8,13,8,2,2.44112495589744,16.0503273010254,15.8588250734631,0,-0.781081199645996,0,15.8588250734631,-0.130677308874134,20.5265944316419,8.3534591084464,32.6997297548374,8.24149630819109,32.775613291343,0,0,0,29.294094,0
1,2018,8,13,8,3,2.44112495589744,16.0512771606445,17.3227147694138,0,-0.781330943107605,0,17.3227147694138,-0.130719091730368,21.8925032371888,9.1790992461288,34.6059072282489,9.09476931373329,34.6760604737622,0,0,0,20.353757,0
1,2018,8,13,9,0,9.75922953963964,16.0506782531738,17.6929634343373,0,-0.780737280845642,0,25.3999070743669,-0.130619770191444,34.2700081771601,21.0177800518945,47.5222363024257,21.0561058785664,47.480676868221,0,0,0,15.090787,0
1,2018,8,13,9,1,9.75922953963964,16.0510330200195,19.2662037173254,0,-0.780962228775024,0,26.2315857429977,-0.130657404678181,33.5223079112481,17.5021316298046,49.5424841926917,17.5125860788401,49.5061695154455,0,0,0,24.802974,0
1,2018,8,13,9,2,12.1318105311448,16.0517978668213,19.840411565093,0,-0.781203627586365,0,26.5357706799176,-0.130697791448527,33.1021316280415,16.6763245441572,49.5279387119258,16.7132037076356,49.4934826935314,0,0,0,35.558481,0
1,2018,8,13,9,3,12.9112408391089,16.0527324676514,20.8611222808126,0,-0.781462073326111,0,27.0760642229013,-0.130741030222902,33.6175962732932,17.2654195119171,49.9697730346693,17.2896919088066,49.9335252267995,0,0,0,31.092488,0
1,2018,8,13,10,0,43.8057157676768,16.0521545410156,22.6077715962046,0,-0.780847907066345,0,24.0222069889249,-0.130638278301509,27.9580023401653,11.3891895657319,44.5268151145987,4.09365943470008,15.8946217143754,0,0,0,16.693891,0
1,2018,8,13,10,1,43.8057157676768,16.0525016784668,24.1972747255574,0,-0.781080603599548,0,24.5829111369354,-0.130677209153713,29.3988087621457,12.3154476896826,46.4821698346088,12.3354302971931,46.4397871069381,0,0,0,15.787656,0
1,2018,8,13,10,2,43.8057157676768,16.0532531738281,25.180610976108,0,-0.781330347061157,0,24.9303240207254,-0.130718992009948,30.6484858990558,13.5766364038409,47.7203353942708,13.596924994449,47.6928837372255,0,0,0,17.521152,0
1,2018,8,13,10,3,43.8057157676768,16.0541725158691,25.4961701853021,0,-0.781597852706909,0,25.0424893313041,-0.130763746534716,30.5080250032192,14.2384470727968,46.7776029336416,14.1937401605977,46.799730659554,0,0,0,20.540595,0
1,2018,8,13,11,0,43.8057157676768,16.0536136627197,27.9253118914545,0,-0.780962347984314,0,34.1586316162546,-0.130657424622265,37.9574240607895,21.0008371348212,54.9140109867579,21.0242661539843,54.891711872931,0,0,0,26.508907,0
1,2018,8,13,11,1,43.8057157676768,16.0539531707764,28.8236090605053,0,-0.781203031539917,0,35.0570606099716,-0.130697691728106,38.0278044801845,19.8020427622335,56.2535661981354,19.7201460672409,56.2949018780619,0,0,0,18.265856,0
1,2018,8,13,11,2,43.8057157676768,16.0546894073486,30.5603541261561,0,-0.781461477279663,0,36.7940915425955,-0.130740930502481,39.7495690757302,21.355756508252,58.1433816432084,21.4067660801065,58.097097726759,0,0,0,19.199445,0
1,2018,8,13,11,3,43.8057157676768,16.0555934906006,30.3118730361504,0,-0.78173828125,0,36.5459614913083,-0.130787240665811,39.6783973268093,22.0770999184174,57.2796947352011,22.1356910956426,57.2296404025084,0,0,0,14.46814,0
1,2018,8,13,12,0,43.8057157676768,16.0550556182861,32.3392609485316,0,-0.781080603599548,0,30.2130006816649,-0.130677209153713,38.2398082087945,20.8361744605213,55.6434419570677,7.71717178825951,19.9134960810256,0,0,0,35.783105,0
1,2018,8,13,12,1,43.8057157676768,16.0553874969482,32.301409533136,0,-0.781329751014709,0,30.1967614253034,-0.130718892289527,37.4483102605925,20.6711152480034,54.2255052731816,20.6888944843311,54.198621956776,0,0,0,44.020847,0
1,2018,8,13,12,2,43.8057157676768,16.0561084747314,34.4010991370841,0,-0.781597137451172,0,31.1167146053981,-0.130763626870211,38.368393994157,21.1756917633851,55.5610962249289,21.1968838017819,55.542517631957,0,0,0,37.392008,0
1,2018,8,13,12,3,43.8057157676768,16.0569972991943,34.0315584142262,0,-0.781883478164673,0,30.9558205968758,-0.13081153256027,37.1704198731794,19.7702786384294,54.5705611079294,19.8090212533373,54.5493796388539,0,0,0,20.817486,0
1,2018,8,13,13,0,43.8057157676768,16.0564785003662,34.9728392073739,0,-0.781203150749207,0,59.9984482073284,-0.13069771167219,64.7224974053387,45.2975370314815,84.1474577791958,16.9364613911471,30.1688092750313,0,0,0,43.914388,0
1,2018,8,13,13,1,43.8057157676768,16.0568027496338,34.3435889769909,0,-0.781460881233215,0,59.3691979769454,-0.13074083078206,64.9279225965707,46.868451508939,82.9873936842024,46.9253852276622,82.9433443167909,0,0,0,54.721724,0
1,2018,8,13,13,2,43.8057157676768,16.0575084686279,36.2772261382435,0,-0.781737565994263,0,61.302835138198,-0.130787121001306,66.3171456269733,47.1244114043726,85.509879849574,47.1352394559869,85.4851155507442,0,0,0,69.122875,0
1,2018,8,13,13,3,43.8057157676768,16.0583801269531,35.9511285372454,0,-0.782033801078796,0,60.9767375371999,-0.130836682050347,66.2706485376418,48.5709150519058,83.9703820233778,48.6085807191043,83.9481199059668,0,0,0,50.628731,0
1,2018,8,13,14,0,43.8057157676768,16.0578804016113,35.8105383577695,0,-0.781329870223999,0,13.124495101053,-0.130718912233611,8.72603078049212,0,23.4520970582782,0,3.56882526502336,0,0,0,42.9338,0
1,2018,8,13,14,1,43.8057157676768,16.058198928833,35.0692452566984,0,-0.781596541404724,0,13.1247554410765,-0.13076352714979,8.83056826511067,0,22.8264256850087,0,26.1580389222519,0,0,0,43.028592,0
1,2018,8,13,14,2,43.8057157676768,16.0588893890381,36.520425712923,0,-0.781882762908936,0,13.1253197709477,-0.130811412895766,8.73686922286841,0,22.2509652482356,0,23.842218427506,0,0,0,25.705863,0
1,2018,8,13,14,3,43.8057157676768,16.059741973877,36.0834694933125,0,-0.78218936920166,0,13.1260166092141,-0.130862709080126,9.18092496853545,0,22.7133317764446,0,24.3593631576094,0,0,0,35.268862,0
1,2018,8,13,15,0,43.8057157676768,16.0592632293701,35.2222952416351,0,-0.781461000442505,0,55.3068555792196,-0.130740850726144,60.2740721859563,40.9038510611206,79.644293310792,15.8826877539602,29.6826642229993,0,0,0,29.211354,0
1,2018,8,13,15,1,43.8057157676768,16.0595741271973,34.6850919066465,0,-0.781736850738525,0,55.1314425171081,-0.130787001336801,62.5537677281649,44.0551522154539,81.0523832408759,44.1097914123908,80.9992694374048,0,0,0,25.795749,0
1,2018,8,13,15,2,43.8057157676768,16.0602474212646,35.5620110143871,0,-0.782033085823059,0,55.417783006629,-0.130836562385842,61.9452416785971,42.5946762598156,81.2958070973786,42.6338131704585,81.2562905995584,0,0,0,49.861964,0
1,2018,8,13,15,3,43.8057157676768,16.0610828399658,34.7153975713811,0,-0.782350182533264,0,55.1413382290373,-0.130889613649605,63.2087077287359,42.5824245347506,83.8349909227213,42.6295471239014,83.7885700404642,0,0,0,42.690373,0
1,2018,8,13,16,0,43.8057157676768,16.0606231689453,33.6405163539359,0,-0.781596779823303,0,16.0483148924283,-0.130763567037959,16.3744215101801,0,33.2380665790277,0.00659200648749903,34.3076964161067,0,0,0,35.078993,0
1,2018,8,13,16,1,43.8057157676768,16.0609264373779,33.4336796684349,0,-0.781882047653198,0,16.0486179284471,-0.130811293231261,15.8372322618442,0,31.9094033703531,0.0292568189054702,32.5347259727842,0,0,0,29.487642,0
1,2018,8,13,16,2,43.8057157676768,16.0615844726562,33.810545254038,0,-0.782188534736633,0,16.0492754594311,-0.130862569471537,15.6888252199063,0.585561012328681,30.7920894274839,0.211995057045033,31.3722342180171,0,0,0,36.463187,0
1,2018,8,13,16,3,43.8057157676768,16.0624008178711,32.3428404876597,0,-0.782516598701477,0,16.0500911790287,-0.130917455591038,15.8993780683647,0.222760578472906,31.5759955582565,0.0892689832418304,32.2142748703298,0,0,0,41.743666,0
1,2018,8,13,17,0,30.0667488141763,16.0619602203369,31.5002455146712,0,-0.781737089157104,0,24.7390935727813,-0.130787041224969,28.9498155751755,14.0140591060788,43.8855720442721,14.0398566578375,43.8467966007145,0,0,0,45.042813,0
1,2018,8,13,17,1,43.8057157676768,16.062255859375,31.6049761278443,0,-0.782032370567322,0,24.7682385582844,-0.130836442721338,28.1627772146657,12.0923370755998,44.2332173537316,11.9892591734138,44.2935133701698,0,0,0,43.923644,0
1,2018,8,13,17,2,43.8057157676768,16.0628967285156,31.6487082266774,0,-0.782349348068237,0,24.7809259764965,-0.130889474041016,29.735420949828,13.9614803278131,45.5093615718428,13.801746396747,45.6237848422245,0,0,0,24.505811,0
1,2018,8,13,17,3,43.8057157676768,16.0636940002441,29.5819283079244,0,-0.782688736915588,0,24.2124030835037,-0.13094625484851,29.8884827412299,13.6495511235966,46.1274143588632,13.6728762838814,46.0973198900965,0,0,0,27.091314,0
1,2018,8,13,18,0,43.8057157676768,16.0632743835449,29.1667120876484,0,-0.781882405281067,0,37.3510687248806,-0.130811353063513,45.7480925281334,30.7668442800928,60.7293407761739,30.7961080463618,60.6911958549758,0,0,0,23.5271,0
1,2018,8,13,18,1,43.8057157676768,16.0635623931885,29.4706441719293,0,-0.782187819480896,0,37.6551475521967,-0.130862449807032,45.8614878150085,29.7616331462729,61.9613424837441,29.7723209273676,61.9344611043565,0,0,0,26.599596,0
1,2018,8,13,18,2,43.8057157676768,16.0641860961914,29.3902637271707,0,-0.78251576423645,0,37.5750848887129,-0.13091731598245,45.782139656725,28.5282852019427,63.0359941115074,28.6240466603087,62.9616397917156,0,0,0,31.704767,0
1,2018,8,13,18,3,43.8057157676768,16.0649642944336,26.9353892915546,0,-0.782866835594177,0,35.1206069508343,-0.130976051310187,43.2542198286117,27.0867703489545,59.421669308269,27.1412108455242,59.3598686798843,0,0,0,47.150069,0
1,2018,8,13,19,0,43.8057157676768,16.0645637512207,26.8796037032364,0,-0.78203272819519,0,63.676948328485,-0.13083650255359,77.7939261600655,58.4710689529104,97.1167833672206,58.5503318174387,97.0486332120109,0,0,0,29.220704,0
1,2018,8,13,19,1,43.8057157676768,16.0648441314697,27.2354699856663,0,-0.7823486328125,0,64.0328146109149,-0.130889354376512,77.7163004835336,58.7517013421316,96.6808996249356,58.8005669487179,96.6291666064086,0,0,0,14.974536,0
1,2018,8,13,19,2,43.8057157676768,16.065450668335,27.2339642873406,0,-0.782687902450562,0,64.0313089125891,-0.130946115239921,77.2992306728037,56.5704305253213,98.0280308202861,56.651914131202,97.9632298194629,0,0,0,27.4338,0
1,2018,8,13,19,3,43.8057157676768,16.0662097930908,24.6171206991869,0,-0.783051013946533,0,61.4144653244354,-0.131006864920154,75.5542998141976,56.1008431215548,95.0077565068404,56.1733818082797,94.9381537021893,0,0,0,29.261196,0
1,2018,8,13,20,0,43.8057157676768,16.0658283233643,24.7634930067153,0,-0.782188177108765,0,14.5670219669787,-0.130862509639284,13.401749034224,0,27.1317803742159,0.00641149111917393,27.9979791197902,0,0,0,29.982759,0
1,2018,8,13,20,1,43.8057157676768,16.0660991668701,25.0385852710855,0,-0.782515048980713,0,14.5672675430686,-0.130917196317945,13.4186984109855,0,27.3640778205093,0.000670902505174431,28.6435252783374,0,0,0,20.002554,0
1,2018,8,13,20,2,43.8057157676768,16.0666904449463,25.2600505407168,0,-0.78286600112915,0,14.5678036598844,-0.130975911701598,12.9741533871654,0,26.9434877197987,0.000145689006699304,28.1054840942118,0,0,0,10.335095,0
1,2018,8,13,20,3,43.8057157676768,16.0674285888672,22.617479842232,0,-0.783241629600525,0,14.5684729411996,-0.131038755510664,11.7478050769981,0,25.9643876222512,0,27.3441150577451,0,0,0,20.261374,0
1,2018,8,13,21,0,12.9112408391089,16.067066192627,22.8684045779683,0,-0.782348990440369,0,20.4390606050345,-0.130889414208764,21.978490419124,3.1093387875637,40.8476420506844,2.36532442087782,41.3516690916244,0,0,0,7.032365,0
1,2018,8,13,21,1,12.9112408391089,16.0673294067383,22.968239550888,0,-0.782687067985535,0,20.4719242742036,-0.130945975631332,21.738853235948,4.44604470934621,39.0316617625498,3.48163827230165,39.7184674471334,0,0,0,9.110328,0
1,2018,8,13,21,2,12.9112408391089,16.0679016113281,23.4712768661888,0,-0.783050179481506,0,20.6375140612921,-0.131006725311565,22.0517647091228,4.89035860070639,39.2131708175392,3.76832838344952,40.044237732198,0,0,0,30.54692,0
1,2018,8,13,21,3,12.9112408391089,16.0686206817627,20.8704940610891,0,-0.783438801765442,0,19.7813885655078,-0.131071743025801,23.272803973159,1.89028839073238,44.6553195555856,1.13458079995842,45.2575554275443,0,0,0,21.986008,0
1,2018,8,13,22,0,12.9112408391089,16.0682754516602,21.2016203599376,0,-0.782515406608582,0,26.5893473974943,-0.130917256150197,31.4542959689836,12.4586993956983,50.449892542269,12.3259241633964,50.5376812107077,0,0,0,25.269287,0
1,2018,8,13,22,1,12.9112408391089,16.0685329437256,21.0716752150151,0,-0.782865166664124,0,26.5055140154782,-0.130975772093009,32.9763164936933,14.5134947487937,51.4391382385929,14.1634285216001,51.7050559047647,0,0,0,10.292412,0
1,2018,8,13,22,2,12.9112408391089,16.0690879821777,21.8398527611931,0,-0.783240675926208,0,27.0010994544212,-0.131038595957991,33.4480026981202,15.9721952583145,50.9238101379259,15.3991317245566,51.3757284932826,0,0,0,18.496719,0
1,2018,8,13,22,3,12.9112408391089,16.0697841644287,19.3328587496099,0,-0.783642649650574,0,25.3837263173913,-0.131105847409648,31.2070672540739,11.9878833059779,50.4262512021699,11.8632575118931,50.5161457490007,0,0,0,21.530837,0
1,2018,8,13,23,0,2.44112495589744,16.0694580078125,19.7440454837876,0,-0.782687544822693,0,8.27935795491152,-0.130946055407668,7.70361628109812,0,19.9394799245385,0,23.9229072682379,0,0,0,31.169075,0
1,2018,8,13,23,1,12.9112408391089,16.0697078704834,19.3608832914942,0,-0.783049345016479,0,18.7495646163241,-0.131006585702976,18.0041861724264,1.46910880558491,34.5392635392679,0.294135920939359,35.8972577430819,0,0,0,25.663479,0
1,2018,8,13,23,2,12.9112408391089,16.0702457427979,20.3335297920835,0,-0.783437848091125,0,18.7497600319936,-0.131071583473128,17.2089886112042,1.08264575938218,33.3353314630263,0.154858569508529,34.6547626796287,0,0,0,16.104974,0
1,2018,8,13,23,3,12.9112408391089,16.0709209442139,17.9881005668696,0,-0.7838534116745,0,18.7500053410256,-0.131141108550375,17.7519507118427,1.80618312384976,33.6977182998356,1.02527689847098,34.3054889505681,0,0,0,21.273194,0
1,2018,8,14,0,0,2.44112495589744,16.0479469299316,16.9683426147406,0,-0.779935836791992,0,7.96183128878512,-0.130485686113897,3.9978082933754,0,12.2647817536855,0,16.1630506453626,0,0,0,20.151816,0
1,2018,8,14,0,1,2.44112495589744,16.0424995422363,15.6445829771599,0,-0.780102968215942,0,7.95912868875883,-0.130513647719835,4.16214404285695,0,12.1592984468428,0,15.9948420959045,0,0,0,12.077705,0
1,2018,8,14,0,2,2.44112495589744,16.0408935546875,14.2446145176373,0,-0.780283331871033,0,7.95833191382111,-0.13054382311911,4.44296409712167,0,12.4060628208364,0,16.428424177834,0,0,0,4.217596,0
1,2018,8,14,0,3,2.44112495589744,16.0409355163574,13.6251767150958,0,-0.780476570129395,0,7.95835273216865,-0.130576152479471,4.17959451945311,0,12.3195100323519,0,16.4725947733941,0,0,0,4.385739,0
1,2018,8,14,1,0,2.44112495589744,16.0398082733154,16.127324437468,0,-0.780017375946045,0,15.3200805923658,-0.130499327867436,18.6081798264235,3.89390762726683,33.3224520255802,1.52610414935468,35.2901191748643,0,0,0,4.532864,0
1,2018,8,14,1,1,2.44112495589744,16.0400562286377,14.9303668721773,0,-0.7801913022995,0,14.1830360418579,-0.130528426286169,16.7829007432651,1.08937019567627,32.4764312908539,0.0539423026497802,34.7304966891227,0,0,0,8.451397,0
