CargingEent,UserID,CPID,Connector,Startyear,StartMonth,StartDay,StartHour,StartQuarter,EndYear,EndMonth,EndDay,EndHour,EndQuarter,TotalKW,Cost,Site,Group,Model
7497565,602822,51548,2,2018,8,7,10,20,2018,8,7,11,5,12,0,1,1,5
7497541,607224,51426,2,2018,8,7,10,7,2018,8,7,10,39,10,0,6,2,5
7497529,517846,51422,2,2018,8,7,10,2,2018,8,7,10,39,22,0,6,1,5
7497511,604761,51356,1,2018,8,7,9,58,2018,8,7,10,28,3,0,16,1,4
7497496,605076,50911,2,2018,8,7,9,53,2018,8,7,9,59,3,0,3,1,3
7497455,603904,50841,2,2018,8,7,9,42,2018,8,7,11,36,7,0,7,1,4
7497430,601086,50238,1,2018,8,7,9,35,2018,8,7,16,18,8,0,18,1,4
7497417,604804,50523,2,2018,8,7,9,32,2018,8,7,10,6,3,0,19,1,4
7497415,607529,50913,1,2018,8,7,9,32,2018,8,7,13,57,23,0,1,1,1
7497412,600265,51088,2,2018,8,7,9,31,2018,8,7,12,39,14,0,16,1,4
7497406,601052,51422,2,2018,8,7,9,30,2018,8,7,9,43,4,0,6,1,5
7497372,605454,51548,2,2018,8,7,9,20,2018,8,7,9,58,28,0,1,1,5
7503057,607855,51423,2,2018,8,7,9,19,2018,8,7,9,28,5,0,6,2,5
7497355,603606,51429,2,2018,8,7,9,14,2018,8,7,17,7,6,0,6,2,1
7497347,606998,50315,2,2018,8,7,9,12,2018,8,7,14,2,17,0,2,1,4
7497332,600963,50676,1,2018,8,7,9,9,2018,8,7,17,11,21,0,20,1,4
7497327,2524,51422,2,2018,8,7,9,7,2018,8,7,9,18,5,0,6,1,5
7497279,518622,50675,2,2018,8,7,8,58,2018,8,7,16,52,10,0,20,1,4
7497281,604097,51088,1,2018,8,7,8,58,2018,8,7,16,11,31,0,16,1,4
7497247,604733,51203,1,2018,8,7,8,50,2018,8,7,10,12,1,0,17,1,6
7497112,605086,51549,2,2018,8,7,8,22,2018,8,7,8,37,9,0,1,1,5
7497053,603301,51356,2,2018,8,7,8,12,2018,8,7,16,57,6,0,16,1,4
7497031,518475,50911,2,2018,8,7,8,7,2018,8,7,8,11,2,0,3,1,3
7497026,604771,50240,2,2018,8,7,8,6,2018,8,7,11,5,1,0,16,1,4
7497014,518149,50676,2,2018,8,7,8,3,2018,8,7,16,54,14,0,20,1,4
7496969,604802,50269,1,2018,8,7,7,56,2018,8,7,10,32,0,0,15,1,4
7496927,602806,51426,2,2018,8,7,7,49,2018,8,7,8,23,22,0,6,2,5
7496897,604895,50338,2,2018,8,7,7,39,2018,8,7,7,56,3,0,9,1,3
7496667,605931,51426,2,2018,8,7,6,16,2018,8,7,6,27,8,0,6,2,5
7496664,607795,50911,1,2018,8,7,6,13,2018,8,7,6,37,9,0,3,1,3
7496632,605082,51547,2,2018,8,7,5,22,2018,8,7,5,33,3,0,1,1,5
7496622,607216,51424,2,2018,8,7,5,5,2018,8,7,5,31,17,0,6,2,5
7496588,605931,51426,2,2018,8,7,2,46,2018,8,7,3,7,14,0,6,2,5
7503056,515623,51423,2,2018,8,7,1,50,2018,8,7,1,58,0,0,6,2,5
7496544,604244,50912,2,2018,8,7,1,15,2018,8,7,14,15,9,0,1,1,1
7503055,515623,51423,2,2018,8,7,1,6,2018,8,7,1,49,21,0,6,2,5
7496533,607856,50909,1,2018,8,7,1,0,2018,8,7,7,54,14,0,21,1,1
7496528,604931,51548,2,2018,8,7,0,58,2018,8,7,1,29,12,0,1,1,5
7496525,607265,51422,2,2018,8,7,0,48,2018,8,7,1,28,22,0,6,1,5
7496520,517846,50349,2,2018,8,7,0,36,2018,8,7,0,53,8,0,2,1,2
7496515,605337,51426,2,2018,8,7,0,19,2018,8,7,0,39,9,0,6,2,5
7496487,602896,51422,2,2018,8,6,23,4,2018,8,6,23,22,14,0,6,1,5
7496485,518009,51549,2,2018,8,6,22,58,2018,8,6,23,16,10,0,1,1,5
7496480,607734,51548,2,2018,8,6,22,46,2018,8,6,22,58,5,0,1,1,5
7503054,606177,51423,2,2018,8,6,22,36,2018,8,6,22,42,3,0,6,2,5
7496469,607173,51426,2,2018,8,6,22,29,2018,8,6,22,57,15,0,6,2,5
7496465,601555,50911,2,2018,8,6,22,27,2018,8,6,22,59,5,0,3,1,3
7496463,607734,51548,2,2018,8,6,22,25,2018,8,6,22,30,3,0,1,1,5
7496457,605355,51549,2,2018,8,6,22,17,2018,8,6,22,39,16,0,1,1,5
7496452,608231,51421,2,2018,8,6,22,13,2018,8,6,22,43,15,0,6,2,5
7496435,607734,51550,2,2018,8,6,21,53,2018,8,6,21,55,1,0,1,1,5
7496430,517866,51424,2,2018,8,6,21,49,2018,8,6,22,10,11,0,6,2,5
7496422,606842,50843,1,2018,8,6,21,41,2018,8,7,6,32,20,0,12,1,4
7496420,607856,51547,2,2018,8,6,21,40,2018,8,6,22,1,16,0,1,1,5
7496414,519478,51421,2,2018,8,6,21,35,2018,8,6,21,52,9,0,6,2,5
7496395,603475,51549,2,2018,8,6,21,23,2018,8,6,21,53,15,0,1,1,5
7496392,608033,51426,2,2018,8,6,21,16,2018,8,6,21,47,16,0,6,2,5
7496376,604244,51548,2,2018,8,6,21,0,2018,8,6,21,33,13,0,1,1,5
7496374,603906,50841,1,2018,8,6,20,59,2018,8,7,6,56,4,0,7,1,4
7496359,601535,51547,2,2018,8,6,20,44,2018,8,6,21,2,4,0,1,1,5
7496348,608039,51549,2,2018,8,6,20,40,2018,8,6,20,56,12,0,1,1,5
7496341,517993,51421,2,2018,8,6,20,37,2018,8,6,21,1,18,0,6,2,5
7496325,603680,51548,2,2018,8,6,20,23,2018,8,6,20,54,8,0,1,1,5
7496324,607486,51549,2,2018,8,6,20,22,2018,8,6,20,33,4,0,1,1,5
7496302,518231,51424,2,2018,8,6,20,6,2018,8,6,20,20,6,0,6,2,5
7496301,607734,51548,2,2018,8,6,20,6,2018,8,6,20,22,5,0,1,1,5
7496286,601897,50238,1,2018,8,6,19,55,2018,8,6,21,49,7,0,18,1,4
7496282,604773,50841,2,2018,8,6,19,52,2018,8,7,7,15,5,0,7,1,4
7496278,603548,51426,2,2018,8,6,19,48,2018,8,6,20,48,18,0,6,2,5
7496265,607735,51547,2,2018,8,6,19,40,2018,8,6,20,14,20,0,1,1,5
7496249,513577,51549,2,2018,8,6,19,36,2018,8,6,20,2,20,0,1,1,5
7496215,602744,51086,1,2018,8,6,19,29,2018,8,6,21,26,33,0,5,1,1
7496197,604622,51421,2,2018,8,6,19,27,2018,8,6,19,51,12,0,6,2,5
7496194,607529,51550,2,2018,8,6,19,24,2018,8,6,20,24,26,0,1,1,5
7496185,604931,51548,2,2018,8,6,19,21,2018,8,6,19,52,15,0,1,1,5
7496134,607706,51547,2,2018,8,6,19,0,2018,8,6,19,26,17,0,1,1,5
7496088,607486,51424,2,2018,8,6,18,45,2018,8,6,19,9,11,0,6,2,5
7496083,607688,50909,1,2018,8,6,18,42,2018,8,6,19,47,4,0,21,1,1
7496072,603522,50911,2,2018,8,6,18,39,2018,8,6,19,19,21,0,3,1,3
7496052,607224,51549,2,2018,8,6,18,30,2018,8,6,18,40,8,0,1,1,5
7496019,603680,51426,2,2018,8,6,18,17,2018,8,6,18,36,14,0,6,2,5
7496012,607507,51547,2,2018,8,6,18,14,2018,8,6,18,39,14,0,1,1,5
7495988,518009,51549,2,2018,8,6,18,0,2018,8,6,18,16,7,0,1,1,5
7495905,607696,50264,2,2018,8,6,17,32,2018,8,7,10,40,0,0,14,4,4
7495898,604730,50263,2,2018,8,6,17,29,2018,8,8,9,10,2,0,14,4,4
7495892,603776,50910,2,2018,8,6,17,27,2018,8,6,17,51,1,0,13,1,1
7495885,604809,50911,2,2018,8,6,17,25,2018,8,6,18,25,16,0,3,1,3
7500197,605751,51423,1,2018,8,6,17,17,2018,8,6,17,20,0,0,6,2,5
7495861,605235,51426,2,2018,8,6,17,14,2018,8,6,17,51,10,0,6,2,5
7495857,605338,51425,2,2018,8,6,17,13,2018,8,6,17,20,5,0,6,2,5
7495834,604982,51548,2,2018,8,6,17,3,2018,8,6,17,35,20,0,1,1,5
7495801,602814,51421,2,2018,8,6,16,54,2018,8,6,17,18,16,0,6,2,5
7495794,603776,51549,2,2018,8,6,16,52,2018,8,6,17,6,4,0,1,1,5
7495767,605355,51426,2,2018,8,6,16,38,2018,8,6,16,58,14,0,6,2,5
7495754,604760,50240,1,2018,8,6,16,33,2018,8,7,8,9,3,0,16,1,4
7495741,604802,50269,1,2018,8,6,16,27,2018,8,7,7,50,17,0,15,1,4
7495735,604742,50238,2,2018,8,6,16,26,2018,8,7,9,5,5,0,18,1,4
7495724,607755,51547,2,2018,8,6,16,25,2018,8,6,16,45,10,0,1,1,5
7495720,518475,50911,2,2018,8,6,16,23,2018,8,6,16,31,5,0,3,1,3
7495711,518466,51356,2,2018,8,6,16,19,2018,8,6,17,55,5,0,16,1,4
7495696,7320,51550,2,2018,8,6,16,16,2018,8,6,16,33,7,0,1,1,5
7495692,604473,51356,1,2018,8,6,16,15,2018,8,6,17,35,4,0,16,1,4
7495689,603475,51549,2,2018,8,6,16,14,2018,8,6,16,40,19,0,1,1,5
7495680,601535,51548,2,2018,8,6,16,11,2018,8,6,16,36,13,0,1,1,5
7495676,604724,50238,2,2018,8,6,16,9,2018,8,7,9,6,0,0,18,1,4
7495662,606698,51088,1,2018,8,6,16,4,2018,8,6,17,27,8,0,16,1,4
7495640,603907,50268,1,2018,8,6,15,55,2018,8,7,8,4,3,0,4,1,4
7495627,607855,50910,2,2018,8,6,15,52,2018,8,6,17,13,9,0,13,1,1
7495621,517846,50269,2,2018,8,6,15,50,2018,8,6,17,56,0,0,15,1,4
7495568,606671,51549,2,2018,8,6,15,34,2018,8,6,16,0,11,0,1,1,5
7495665,604745,51203,2,2018,8,6,15,30,2018,8,7,9,52,5,0,17,1,6
7495543,606842,50843,2,2018,8,6,15,27,2018,8,6,18,7,10,0,12,1,4
7495528,604758,50263,1,2018,8,6,15,24,2018,8,7,10,17,11,0,14,4,4
7495527,604806,50272,1,2018,8,6,15,24,2018,8,7,6,57,9,0,18,1,4
7495525,602219,51421,2,2018,8,6,15,23,2018,8,6,15,55,14,0,6,2,5
7495499,604804,50230,1,2018,8,6,15,15,2018,8,7,7,32,8,0,19,1,4
7495496,605075,51550,2,2018,8,6,15,14,2018,8,6,15,55,14,0,1,1,5
7495487,604819,51422,2,2018,8,6,15,11,2018,8,6,15,17,2,0,6,1,5
7495483,601395,51548,2,2018,8,6,15,11,2018,8,6,15,48,18,0,1,1,5
7495280,607496,51547,2,2018,8,6,15,5,2018,8,6,16,5,22,0,1,1,5
7495657,605751,51423,1,2018,8,6,15,2,2018,8,6,15,12,1,0,6,2,5
7495238,604441,51086,1,2018,8,6,14,52,2018,8,6,15,30,1,0,5,1,1
7495233,518475,51547,2,2018,8,6,14,51,2018,8,6,14,54,2,0,1,1,5
7495228,606260,51549,2,2018,8,6,14,48,2018,8,6,15,27,22,0,1,1,5
7495221,517846,50269,2,2018,8,6,14,46,2018,8,6,15,50,0,0,15,1,4
7495218,603301,51088,2,2018,8,6,14,45,2018,8,6,17,5,5,0,16,1,4
7495656,605751,51423,1,2018,8,6,14,43,2018,8,6,14,55,3,0,6,2,5
7495214,603548,51421,2,2018,8,6,14,42,2018,8,6,15,11,13,0,6,2,5
7495201,604897,51202,1,2018,8,6,14,39,2018,8,7,10,11,0,0,17,1,6
7495180,604749,51199,2,2018,8,6,14,32,2018,8,7,9,3,4,0,17,1,6
7495185,607224,51426,2,2018,8,6,14,31,2018,8,6,14,52,13,0,6,2,5
7495158,519392,50909,1,2018,8,6,14,27,2018,8,6,17,8,5,0,21,1,1
7495148,607938,50911,1,2018,8,6,14,24,2018,8,6,15,12,2,0,3,1,3
7495098,602821,51424,2,2018,8,6,14,7,2018,8,6,14,21,8,0,6,2,5
7495097,604899,50267,2,2018,8,6,14,7,2018,8,7,11,0,5,0,9,1,4
7495090,603453,51547,2,2018,8,6,14,6,2018,8,6,14,15,6,0,1,1,5
7495072,608229,51422,2,2018,8,6,14,3,2018,8,6,14,36,13,0,6,1,5
7495064,608033,51548,2,2018,8,6,14,0,2018,8,6,14,42,21,0,1,1,5
7495047,603847,51428,1,2018,8,6,13,53,2018,8,6,16,53,23,0,6,2,1
7495002,605082,51547,2,2018,8,6,13,37,2018,8,6,13,59,13,0,1,1,5
7494983,606096,50349,2,2018,8,6,13,29,2018,8,6,13,59,14,0,2,1,2
7494981,607241,51548,2,2018,8,6,13,28,2018,8,6,13,53,19,0,1,1,5
7494972,607235,51425,2,2018,8,6,13,26,2018,8,6,13,54,12,0,6,2,5
7494942,605644,50909,1,2018,8,6,13,21,2018,8,6,13,56,2,0,21,1,1
7494939,604746,51200,2,2018,8,6,13,20,2018,8,7,10,48,4,0,17,1,6
7494938,604805,50234,2,2018,8,6,13,20,2018,8,7,8,29,0,0,18,1,4
7495191,603679,51423,2,2018,8,6,13,15,2018,8,6,14,13,25,0,6,2,5
7494854,604761,50349,2,2018,8,6,13,11,2018,8,6,13,29,7,0,2,1,2
7495664,604733,51203,1,2018,8,6,13,10,2018,8,7,8,24,1,0,17,1,6
7494817,606102,51422,2,2018,8,6,13,6,2018,8,6,13,39,17,0,6,1,5
7494812,604832,50267,1,2018,8,6,13,5,2018,8,7,15,51,5,0,9,1,4
7494795,605086,51425,2,2018,8,6,13,1,2018,8,6,13,17,3,0,6,2,5
7494771,606260,51550,2,2018,8,6,12,57,2018,8,6,12,59,1,0,1,1,5
7494725,604804,50523,1,2018,8,6,12,41,2018,8,6,13,21,4,0,19,1,4
7494702,606790,51356,2,2018,8,6,12,35,2018,8,6,14,21,6,0,16,1,4
7494701,602372,50349,2,2018,8,6,12,35,2018,8,6,13,10,21,0,2,1,2
7494689,607571,51547,2,2018,8,6,12,31,2018,8,6,13,1,10,0,1,1,5
7494688,600402,51548,2,2018,8,6,12,31,2018,8,6,12,59,20,0,1,1,5
7494648,605678,51088,2,2018,8,6,12,23,2018,8,6,13,18,5,0,16,1,4
7494638,604931,51421,2,2018,8,6,12,20,2018,8,6,12,36,9,0,6,2,5
7494630,604902,50261,2,2018,8,6,12,18,2018,8,6,15,12,0,0,11,5,4
7494614,605338,51548,2,2018,8,6,12,13,2018,8,6,12,28,5,0,1,1,5
7494607,604758,50263,1,2018,8,6,12,12,2018,8,6,13,13,2,0,14,4,4
7494600,600424,50522,2,2018,8,6,12,10,2018,8,6,16,49,0,0,19,1,4
7494585,604775,50264,1,2018,8,6,12,4,2018,8,6,13,36,1,0,14,4,4
7494579,605337,51426,2,2018,8,6,12,3,2018,8,6,13,3,21,0,6,2,5
7494578,605338,51548,2,2018,8,6,12,3,2018,8,6,12,12,8,0,1,1,5
7494574,604735,50268,1,2018,8,6,12,0,2018,8,6,15,37,8,0,4,1,4
7494544,600340,50675,2,2018,8,6,11,52,2018,8,6,13,8,5,0,20,1,4
7494540,604771,50240,2,2018,8,6,11,51,2018,8,7,7,54,8,0,16,1,4
7494533,517866,51422,2,2018,8,6,11,47,2018,8,6,12,4,7,0,6,1,5
7494532,603902,50269,1,2018,8,6,11,47,2018,8,6,16,23,13,0,15,1,4
7494509,600108,51088,1,2018,8,6,11,42,2018,8,6,13,11,8,0,16,1,4
7494505,604897,51202,1,2018,8,6,11,41,2018,8,6,14,3,0,0,17,1,6
7494503,520203,51548,2,2018,8,6,11,40,2018,8,6,11,59,8,0,1,1,5
7494489,604371,50910,2,2018,8,6,11,34,2018,8,6,14,6,2,0,13,1,1
7494484,604895,50338,2,2018,8,6,11,33,2018,8,6,11,35,1,0,9,1,3
7494481,604811,50230,2,2018,8,6,11,32,2018,8,7,9,48,24,0,19,1,4
7494436,607688,51427,2,2018,8,6,11,16,2018,8,6,12,21,3,0,6,2,1
7494406,607688,51424,2,2018,8,6,11,5,2018,8,6,11,15,3,0,6,2,5
7494398,605079,51548,2,2018,8,6,11,3,2018,8,6,11,39,5,0,1,1,5
7494384,607507,51426,2,2018,8,6,10,59,2018,8,6,11,43,24,0,6,2,5
7494380,605086,51549,2,2018,8,6,10,57,2018,8,6,11,21,17,0,1,1,5
7494323,604739,51198,2,2018,8,6,10,37,2018,8,7,8,38,5,0,17,1,6
7494321,605734,51425,2,2018,8,6,10,35,2018,8,6,10,40,1,0,6,2,5
7494317,604745,51199,2,2018,8,6,10,33,2018,8,6,14,6,2,0,17,1,6
7494275,605734,51425,2,2018,8,6,10,19,2018,8,6,10,35,6,0,6,2,5
7494251,607755,51549,2,2018,8,6,10,8,2018,8,6,10,36,13,0,1,1,5
7494248,607855,51548,2,2018,8,6,10,8,2018,8,6,10,34,7,0,1,1,5
7494246,603985,50840,2,2018,8,6,10,8,2018,8,6,11,51,6,0,22,1,4
7494245,607753,51547,2,2018,8,6,10,7,2018,8,6,10,45,19,0,1,1,5
7494242,604904,51199,1,2018,8,6,10,7,2018,8,7,11,23,1,0,17,1,6
7494240,604758,50263,1,2018,8,6,10,6,2018,8,6,11,1,2,0,14,4,4
7494215,604761,51088,1,2018,8,6,9,58,2018,8,6,10,24,5,0,16,1,4
7494202,607216,51422,2,2018,8,6,9,55,2018,8,6,10,56,30,0,6,1,5
7494193,602706,50910,2,2018,8,6,9,54,2018,8,6,10,45,3,0,13,1,1
7494174,602903,50909,1,2018,8,6,9,48,2018,8,6,11,30,11,0,21,1,1
7494164,606257,50675,2,2018,8,6,9,43,2018,8,6,11,31,7,0,20,1,4
7494158,601597,51422,2,2018,8,6,9,41,2018,8,6,9,50,6,0,6,1,5
7494136,606620,51086,1,2018,8,6,9,36,2018,8,6,14,43,13,0,5,1,1
7494125,604804,50230,2,2018,8,6,9,31,2018,8,6,10,7,4,0,19,1,4
7494115,7320,51549,2,2018,8,6,9,29,2018,8,6,9,49,8,0,1,1,5
7494066,606671,51547,2,2018,8,6,9,15,2018,8,6,9,40,6,0,1,1,5
7494062,606998,50315,2,2018,8,6,9,15,2018,8,6,13,50,16,0,2,1,4
7494035,603606,51429,2,2018,8,6,9,6,2018,8,6,17,11,10,0,6,2,1
7494016,602822,51548,2,2018,8,6,9,1,2018,8,6,9,22,10,0,1,1,5
7493999,602219,51425,2,2018,8,6,8,59,2018,8,6,9,41,13,0,6,2,5
7493996,604329,50911,2,2018,8,6,8,58,2018,8,6,9,56,38,0,3,1,3
7493994,2382,50315,1,2018,8,6,8,57,2018,8,6,17,13,7,0,2,1,4
7493985,602821,51422,2,2018,8,6,8,54,2018,8,6,9,15,8,0,6,1,5
7493878,518622,50676,2,2018,8,6,8,30,2018,8,6,16,57,5,0,20,1,4
7493863,601555,50911,2,2018,8,6,8,25,2018,8,6,8,51,2,0,3,1,3
7493810,603301,51356,2,2018,8,6,8,13,2018,8,6,12,6,7,0,16,1,4
7493704,605192,50263,2,2018,8,6,7,51,2018,8,6,11,6,20,0,14,4,4
7493565,602814,51548,2,2018,8,6,7,14,2018,8,6,7,30,8,0,1,1,5
7493507,606177,51421,2,2018,8,6,7,1,2018,8,6,7,19,8,0,6,2,5
7493467,605082,51547,2,2018,8,6,6,44,2018,8,6,7,6,8,0,1,1,5
7493468,605931,51426,2,2018,8,6,6,44,2018,8,6,7,12,21,0,6,2,5
7493381,603475,51424,2,2018,8,6,5,3,2018,8,6,5,35,19,0,6,2,5
7493377,605432,51422,2,2018,8,6,4,52,2018,8,6,5,20,21,0,6,1,5
7493371,605082,51547,2,2018,8,6,4,34,2018,8,6,4,59,9,0,1,1,5
7493367,602814,51421,2,2018,8,6,4,27,2018,8,6,5,22,23,0,6,2,5
7493353,517846,50269,1,2018,8,6,3,37,2018,8,6,11,45,21,0,15,1,4
7493350,602806,51548,2,2018,8,6,3,32,2018,8,6,3,37,3,0,1,1,5
7493304,605338,51548,2,2018,8,6,2,40,2018,8,6,2,54,5,0,1,1,5
7493298,602806,51423,2,2018,8,6,2,2,2018,8,6,2,34,21,0,6,2,5
7493292,604244,50912,2,2018,8,6,1,58,2018,8,6,14,6,7,0,1,1,1
7493290,604982,51548,2,2018,8,6,1,53,2018,8,6,2,18,15,0,1,1,5
7493263,603522,50911,2,2018,8,6,1,19,2018,8,6,1,29,7,0,3,1,3
7493255,607856,50909,1,2018,8,6,1,2,2018,8,6,7,54,14,0,21,1,1
7493242,607263,51426,2,2018,8,6,0,40,2018,8,6,0,50,7,0,6,2,5
7493240,605338,51547,2,2018,8,6,0,34,2018,8,6,0,58,14,0,1,1,5
7493231,608039,51548,2,2018,8,6,0,18,2018,8,6,0,50,9,0,1,1,5
7493239,603475,51423,2,2018,8,6,0,17,2018,8,6,0,46,21,0,6,2,5
7493208,607263,51421,2,2018,8,5,23,23,2018,8,5,23,29,4,0,6,2,5
7493238,602896,51423,2,2018,8,5,23,11,2018,8,5,23,32,16,0,6,2,5
7493200,519478,51421,2,2018,8,5,23,11,2018,8,5,23,20,5,0,6,2,5
7493201,607173,51426,2,2018,8,5,23,10,2018,8,5,23,58,14,0,6,2,5
7493189,606260,51425,2,2018,8,5,22,57,2018,8,5,23,25,15,0,6,2,5
7493185,605235,51422,2,2018,8,5,22,53,2018,8,5,23,17,10,0,6,1,5
7493159,603680,51550,2,2018,8,5,22,24,2018,8,5,22,49,14,0,1,1,5
7493157,520203,51547,2,2018,8,5,22,21,2018,8,5,22,29,6,0,1,1,5
7493146,606842,51549,2,2018,8,5,22,3,2018,8,5,22,24,16,0,1,1,5
7493144,601838,50914,1,2018,8,5,22,1,2018,8,7,12,42,15,0,1,1,1
7493142,604830,50316,2,2018,8,5,21,59,2018,8,6,6,53,13,0,8,1,4
7493134,608039,51550,2,2018,8,5,21,52,2018,8,5,22,14,16,0,1,1,5
7493128,605642,50911,2,2018,8,5,21,47,2018,8,5,22,5,13,0,3,1,3
7493129,607856,51549,2,2018,8,5,21,46,2018,8,5,22,1,11,0,1,1,5
7493119,604244,51547,2,2018,8,5,21,34,2018,8,5,22,1,9,0,1,1,5
7493120,607706,51548,2,2018,8,5,21,34,2018,8,5,22,25,24,0,1,1,5
7493111,604773,50841,1,2018,8,5,21,24,2018,8,6,6,58,9,0,7,1,4
7493106,517866,50911,2,2018,8,5,21,15,2018,8,5,21,46,17,0,3,1,3
7493103,605931,51426,2,2018,8,5,21,11,2018,8,5,21,29,12,0,6,2,5
7493086,517846,50269,1,2018,8,5,20,57,2018,8,5,22,26,9,0,15,1,4
7493084,607942,51547,2,2018,8,5,20,56,2018,8,5,21,24,14,0,1,1,5
7493064,603548,50911,2,2018,8,5,20,48,2018,8,5,21,13,9,0,3,1,3
7493037,603522,50911,2,2018,8,5,20,29,2018,8,5,20,48,8,0,3,1,3
7493031,605355,51422,2,2018,8,5,20,26,2018,8,5,20,39,7,0,6,1,5
7493023,605075,51547,2,2018,8,5,20,21,2018,8,5,20,35,9,0,1,1,5
7493018,519478,51426,2,2018,8,5,20,16,2018,8,5,20,30,7,0,6,2,5
7493007,605338,51548,2,2018,8,5,20,10,2018,8,5,20,29,10,0,1,1,5
7493005,600046,50676,1,2018,8,5,20,10,2018,8,5,22,22,4,0,20,1,4
7492999,605338,51548,2,2018,8,5,20,3,2018,8,5,20,4,1,0,1,1,5
7493123,602814,51423,2,2018,8,5,19,28,2018,8,5,19,53,14,0,6,2,5
7492918,607734,51548,2,2018,8,5,19,27,2018,8,5,19,37,6,0,1,1,5
7493121,602814,51423,2,2018,8,5,19,13,2018,8,5,19,26,10,0,6,2,5
7492847,605678,50914,1,2018,8,5,18,59,2018,8,5,20,45,5,0,1,1,1
7492844,607734,51550,2,2018,8,5,18,58,2018,8,5,18,59,1,0,1,1,5
7492841,520203,51422,2,2018,8,5,18,57,2018,8,5,19,23,9,0,6,1,5
7492829,605432,51547,2,2018,8,5,18,49,2018,8,5,19,4,11,0,1,1,5
7492825,607263,51421,2,2018,8,5,18,46,2018,8,5,19,11,18,0,6,2,5
7492791,601555,50911,2,2018,8,5,18,24,2018,8,5,19,1,12,0,3,1,3
7492782,520263,50909,2,2018,8,5,18,21,2018,8,7,17,10,7,0,21,1,1
7492736,606666,51547,2,2018,8,5,17,58,2018,8,5,18,44,23,0,1,1,5
7492735,607735,51421,2,2018,8,5,17,57,2018,8,5,18,35,16,0,6,2,5
7492728,608033,51548,2,2018,8,5,17,56,2018,8,5,18,29,16,0,1,1,5
7492708,606038,51086,1,2018,8,5,17,47,2018,8,5,19,4,12,0,5,1,1
7492801,515623,51423,2,2018,8,5,17,38,2018,8,5,17,52,1,0,6,2,5
7492693,602219,51422,2,2018,8,5,17,37,2018,8,5,18,10,12,0,6,1,5
7492676,602502,50909,1,2018,8,5,17,31,2018,8,5,19,7,19,0,21,1,1
7492668,602806,51426,2,2018,8,5,17,27,2018,8,5,17,40,5,0,6,2,5
7492653,607265,51421,2,2018,8,5,17,18,2018,8,5,17,55,23,0,6,2,5
7492651,603589,51549,2,2018,8,5,17,16,2018,8,5,17,40,11,0,1,1,5
7492650,603475,51548,2,2018,8,5,17,16,2018,8,5,17,40,18,0,1,1,5
7492611,605934,50272,2,2018,8,5,16,51,2018,8,5,21,2,21,0,18,1,4
7492784,515623,51423,2,2018,8,5,16,51,2018,8,5,17,28,23,0,6,2,5
7492589,603522,50911,2,2018,8,5,16,44,2018,8,5,17,9,14,0,3,1,3
7492585,607755,51550,2,2018,8,5,16,43,2018,8,5,16,58,8,0,1,1,5
7492575,600402,51549,2,2018,8,5,16,37,2018,8,5,16,51,10,0,1,1,5
7492563,607855,51548,2,2018,8,5,16,34,2018,8,5,16,53,4,0,1,1,5
7492550,607856,51422,2,2018,8,5,16,30,2018,8,5,17,1,16,0,6,1,5
7492528,606842,51547,2,2018,8,5,16,22,2018,8,5,16,51,20,0,1,1,5
7492501,603522,50911,2,2018,8,5,16,13,2018,8,5,16,15,1,0,3,1,3
7492480,519478,51426,2,2018,8,5,16,5,2018,8,5,16,27,10,0,6,2,5
7492467,607753,51548,2,2018,8,5,15,59,2018,8,5,16,24,14,0,1,1,5
7492451,518466,50910,2,2018,8,5,15,52,2018,8,5,17,24,6,0,13,1,1
7492431,607753,51548,2,2018,8,5,15,43,2018,8,5,15,47,2,0,1,1,5
7492427,602821,51547,2,2018,8,5,15,40,2018,8,5,15,47,5,0,1,1,5
7492421,601085,51087,2,2018,8,5,15,37,2018,8,5,17,21,5,0,3,1,4
7492420,601052,51426,2,2018,8,5,15,37,2018,8,5,16,0,12,0,6,2,5
7492409,600046,51427,1,2018,8,5,15,34,2018,8,5,18,5,4,0,6,2,1
7492366,519392,50911,2,2018,8,5,15,14,2018,8,5,15,34,11,0,3,1,3
7492368,602806,51550,2,2018,8,5,15,14,2018,8,5,15,41,18,0,1,1,5
7492345,520203,51549,2,2018,8,5,15,4,2018,8,5,15,39,10,0,1,1,5
7492336,605338,51547,2,2018,8,5,15,1,2018,8,5,15,31,13,0,1,1,5
7492331,605256,51429,2,2018,8,5,14,58,2018,8,5,16,35,3,0,6,2,1
7492327,605086,51426,2,2018,8,5,14,56,2018,8,5,15,19,17,0,6,2,5
7492321,605256,51425,2,2018,8,5,14,55,2018,8,5,14,56,0,0,6,2,5
7492317,517866,51424,2,2018,8,5,14,55,2018,8,5,14,59,3,0,6,2,5
7492290,607983,51422,3,2018,8,5,14,45,2018,8,5,15,36,12,0,6,1,5
7492288,604750,50230,2,2018,8,5,14,44,2018,8,6,8,19,22,0,19,1,4
7492285,605235,50909,1,2018,8,5,14,43,2018,8,5,15,22,4,0,21,1,1
7492268,604264,50676,2,2018,8,5,14,38,2018,8,5,20,38,13,0,20,1,4
7492257,517846,50269,1,2018,8,5,14,35,2018,8,5,17,11,8,0,15,1,4
7492239,604380,51550,2,2018,8,5,14,29,2018,8,5,14,51,13,0,1,1,5
7492232,605256,51425,2,2018,8,5,14,29,2018,8,5,14,54,7,0,6,2,5
