BuildingIndex,Year,Month,Day,Hour,Quarter,P1(Day),P2(Holiday),P3(ChargingPointID),Charge/Discharge[kwh],SOC[%]
1,2018,9,6,16,0,0,0,50523,0.280516236,0
1,2018,9,6,16,0,0,0,50261,0.125566202,0
1,2018,9,6,16,0,0,0,50913,0.896290323,0
1,2018,9,6,16,0,0,0,50315,0.458333333,0
1,2018,9,6,16,0,0,0,51201,0.039299764,0
1,2018,9,6,16,0,0,0,50910,0.611414343,0
1,2018,9,6,16,0,0,0,51200,0.035928854,0
1,2018,9,6,16,0,0,0,50267,0.071428571,0
1,2018,9,6,16,0,0,0,50522,0,0
1,2018,9,6,16,0,0,0,50261,0.448850575,0
1,2018,9,6,16,0,0,0,50240,0.010067873,0
1,2018,9,6,16,0,0,0,51356,0.411577869,0
1,2018,9,6,16,0,0,0,50675,0.307202505,0
1,2018,9,6,16,0,0,0,50676,0.220841889,0
1,2018,9,6,16,0,0,0,50909,0.264227296,0
1,2018,9,6,16,0,0,0,50840,0.963992172,0
1,2018,9,6,16,0,0,0,50523,0.455285235,0
1,2018,9,6,16,0,0,0,50910,0.221561997,0
1,2018,9,6,16,0,0,0,50912,0.102763636,0
1,2018,9,6,16,0,0,0,51429,0.036129568,0
1,2018,9,6,16,0,0,0,50264,0.013504239,0
1,2018,9,6,16,0,0,0,51198,0.045827514,0
1,2018,9,6,16,1,0,0,50240,0.032676923,0
1,2018,9,6,16,1,0,0,51088,0.166515152,0
1,2018,9,6,16,1,0,0,50692,3.724054054,0
1,2018,9,6,16,1,0,0,50692,1.537538462,0
1,2018,9,6,16,1,0,0,51425,3.200615385,0
1,2018,9,6,16,1,0,0,51421,5.676774194,0
1,2018,9,6,16,1,0,0,51548,3.555217391,0
1,2018,9,6,16,1,0,0,51547,8.412733333,0
1,2018,9,6,16,1,0,0,51200,0.050714286,0
1,2018,9,6,16,1,0,0,51088,0.535966387,0
1,2018,9,6,16,1,0,0,50263,0,0
1,2018,9,6,16,1,0,0,50911,0.801891892,0
1,2018,9,6,16,1,0,0,51199,0.112290503,0
1,2018,9,6,16,1,0,0,51203,0.125157516,0
1,2018,9,6,16,1,0,0,50914,0.635776805,0
1,2018,9,6,16,1,0,0,50269,0.029477612,0
1,2018,9,6,16,1,0,0,51199,0.120433305,0
1,2018,9,6,16,1,0,0,50272,0.158459215,0
1,2018,9,6,16,1,0,0,51202,0.041673857,0
1,2018,9,6,16,1,0,0,50269,0.29278481,0
1,2018,9,6,16,1,0,0,50523,0.280516236,0
1,2018,9,6,16,1,0,0,50261,0.125566202,0
1,2018,9,6,16,1,0,0,50913,0.597526882,0
1,2018,9,6,16,1,0,0,50315,0.458333333,0
1,2018,9,6,16,1,0,0,51201,0.039299764,0
1,2018,9,6,16,1,0,0,50910,0.611414343,0
1,2018,9,6,16,1,0,0,51200,0.035928854,0
1,2018,9,6,16,1,0,0,50267,0.071428571,0
1,2018,9,6,16,1,0,0,50522,0,0
1,2018,9,6,16,1,0,0,50261,0.448850575,0
1,2018,9,6,16,1,0,0,50240,0.010067873,0
1,2018,9,6,16,1,0,0,51356,0.411577869,0
1,2018,9,6,16,1,0,0,50675,0.307202505,0
1,2018,9,6,16,1,0,0,50676,0.220841889,0
1,2018,9,6,16,1,0,0,50909,0.264227296,0
1,2018,9,6,16,1,0,0,50840,0.963992172,0
1,2018,9,6,16,1,0,0,50523,0.455285235,0
1,2018,9,6,16,1,0,0,50910,0.221561997,0
1,2018,9,6,16,1,0,0,50912,0.102763636,0
1,2018,9,6,16,1,0,0,51429,0.036129568,0
1,2018,9,6,16,1,0,0,50264,0.013504239,0
1,2018,9,6,16,1,0,0,51198,0.045827514,0
1,2018,9,6,16,2,0,0,50240,0.122538462,0
1,2018,9,6,16,2,0,0,51088,0.499545455,0
1,2018,9,6,16,2,0,0,50692,6.206756757,0
1,2018,9,6,16,2,0,0,50692,1.921923077,0
1,2018,9,6,16,2,0,0,51421,1.892258065,0
1,2018,9,6,16,2,0,0,51200,0.050714286,0
1,2018,9,6,16,2,0,0,51088,0.535966387,0
1,2018,9,6,16,2,0,0,50263,0,0
1,2018,9,6,16,2,0,0,51199,0.112290503,0
1,2018,9,6,16,2,0,0,51203,0.125157516,0
1,2018,9,6,16,2,0,0,50914,0.635776805,0
1,2018,9,6,16,2,0,0,50269,0.029477612,0
1,2018,9,6,16,2,0,0,51199,0.120433305,0
1,2018,9,6,16,2,0,0,50272,0.158459215,0
1,2018,9,6,16,2,0,0,51202,0.041673857,0
1,2018,9,6,16,2,0,0,50523,0.280516236,0
1,2018,9,6,16,2,0,0,50261,0.125566202,0
1,2018,9,6,16,2,0,0,50315,0.458333333,0
1,2018,9,6,16,2,0,0,51201,0.039299764,0
1,2018,9,6,16,2,0,0,50910,0.611414343,0
1,2018,9,6,16,2,0,0,51200,0.035928854,0
1,2018,9,6,16,2,0,0,50267,0.071428571,0
1,2018,9,6,16,2,0,0,50522,0,0
1,2018,9,6,16,2,0,0,50261,0.269310345,0
1,2018,9,6,16,2,0,0,50240,0.010067873,0
1,2018,9,6,16,2,0,0,51356,0.411577869,0
1,2018,9,6,16,2,0,0,50675,0.307202505,0
1,2018,9,6,16,2,0,0,50676,0.220841889,0
1,2018,9,6,16,2,0,0,50909,0.264227296,0
1,2018,9,6,16,2,0,0,50840,0.578395303,0
1,2018,9,6,16,2,0,0,50523,0.455285235,0
1,2018,9,6,16,2,0,0,50910,0.221561997,0
1,2018,9,6,16,2,0,0,50912,0.102763636,0
1,2018,9,6,16,2,0,0,51429,0.036129568,0
1,2018,9,6,16,2,0,0,50264,0.013504239,0
1,2018,9,6,16,2,0,0,51198,0.045827514,0
1,2018,9,6,16,3,0,0,51547,1.811393939,0
1,2018,9,6,16,3,0,0,51426,2.119767442,0
1,2018,9,6,16,3,0,0,51422,7.694444444,0
1,2018,9,6,16,3,0,0,50269,0.138348624,0
1,2018,9,6,16,3,0,0,51548,7.1635,0
1,2018,9,6,16,3,0,0,51356,0.21184367,0
1,2018,9,6,16,3,0,0,50240,0.122538462,0
1,2018,9,6,16,3,0,0,51088,0.499545455,0
1,2018,9,6,16,3,0,0,50692,5.379189189,0
1,2018,9,6,16,3,0,0,50692,1.537538462,0
1,2018,9,6,16,3,0,0,51200,0.050714286,0
1,2018,9,6,16,3,0,0,51088,0.535966387,0
1,2018,9,6,16,3,0,0,50263,0,0
1,2018,9,6,16,3,0,0,51199,0.112290503,0
1,2018,9,6,16,3,0,0,51203,0.125157516,0
1,2018,9,6,16,3,0,0,50914,0.635776805,0
1,2018,9,6,16,3,0,0,50269,0.029477612,0
1,2018,9,6,16,3,0,0,51199,0.120433305,0
1,2018,9,6,16,3,0,0,50272,0.158459215,0
1,2018,9,6,16,3,0,0,51202,0.041673857,0
1,2018,9,6,16,3,0,0,50523,0.280516236,0
1,2018,9,6,16,3,0,0,50261,0.125566202,0
1,2018,9,6,16,3,0,0,50315,0.152777778,0
1,2018,9,6,16,3,0,0,51201,0.039299764,0
1,2018,9,6,16,3,0,0,50910,0.081521912,0
1,2018,9,6,16,3,0,0,51200,0.035928854,0
1,2018,9,6,16,3,0,0,50267,0.071428571,0
1,2018,9,6,16,3,0,0,50522,0,0
1,2018,9,6,16,3,0,0,50240,0.010067873,0
1,2018,9,6,16,3,0,0,51356,0.411577869,0
1,2018,9,6,16,3,0,0,50675,0.286722338,0
1,2018,9,6,16,3,0,0,50676,0.088336756,0
1,2018,9,6,16,3,0,0,50909,0.264227296,0
1,2018,9,6,16,3,0,0,50523,0.455285235,0
1,2018,9,6,16,3,0,0,50910,0.221561997,0
1,2018,9,6,16,3,0,0,50912,0.102763636,0
1,2018,9,6,16,3,0,0,51429,0.036129568,0
1,2018,9,6,16,3,0,0,50264,0.013504239,0
1,2018,9,6,16,3,0,0,51198,0.045827514,0
1,2018,9,6,17,0,0,0,51548,0.794190476,0
1,2018,9,6,17,0,0,0,51422,0.489853659,0
1,2018,9,6,17,0,0,0,51087,0.613408163,0
1,2018,9,6,17,0,0,0,51550,0.885306122,0
1,2018,9,6,17,0,0,0,51424,0.8224,0
1,2018,9,6,17,0,0,0,51087,0.296446281,0
1,2018,9,6,17,0,0,0,51549,2.960571429,0
1,2018,9,6,17,0,0,0,50263,0,0
1,2018,9,6,17,0,0,0,51547,6.792727273,0
1,2018,9,6,17,0,0,0,51426,6.359302326,0
1,2018,9,6,17,0,0,0,51422,6.155555556,0
1,2018,9,6,17,0,0,0,50269,0.159633028,0
1,2018,9,6,17,0,0,0,51548,7.1635,0
1,2018,9,6,17,0,0,0,51356,0.244435004,0
1,2018,9,6,17,0,0,0,50240,0.122538462,0
1,2018,9,6,17,0,0,0,51088,0.499545455,0
1,2018,9,6,17,0,0,0,51200,0.050714286,0
1,2018,9,6,17,0,0,0,51088,0.535966387,0
1,2018,9,6,17,0,0,0,51199,0.112290503,0
1,2018,9,6,17,0,0,0,51203,0.125157516,0
1,2018,9,6,17,0,0,0,50914,0.635776805,0
1,2018,9,6,17,0,0,0,50269,0.029477612,0
1,2018,9,6,17,0,0,0,51199,0.120433305,0
1,2018,9,6,17,0,0,0,50272,0.158459215,0
1,2018,9,6,17,0,0,0,51202,0.041673857,0
1,2018,9,6,17,0,0,0,50523,0.280516236,0
1,2018,9,6,17,0,0,0,50261,0.125566202,0
1,2018,9,6,17,0,0,0,51201,0.039299764,0
1,2018,9,6,17,0,0,0,51200,0.035928854,0
1,2018,9,6,17,0,0,0,50267,0.071428571,0
1,2018,9,6,17,0,0,0,50522,0,0
1,2018,9,6,17,0,0,0,50240,0.010067873,0
1,2018,9,6,17,0,0,0,51356,0.411577869,0
1,2018,9,6,17,0,0,0,50909,0.264227296,0
1,2018,9,6,17,0,0,0,50523,0.455285235,0
1,2018,9,6,17,0,0,0,50910,0.221561997,0
1,2018,9,6,17,0,0,0,50912,0.102763636,0
1,2018,9,6,17,0,0,0,51429,0.036129568,0
1,2018,9,6,17,0,0,0,50264,0.013504239,0
1,2018,9,6,17,0,0,0,51198,0.045827514,0
1,2018,9,6,17,1,0,0,50911,10.62272727,0
1,2018,9,6,17,1,0,0,51548,11.91285714,0
1,2018,9,6,17,1,0,0,51422,3.673902439,0
1,2018,9,6,17,1,0,0,51087,3.067040816,0
1,2018,9,6,17,1,0,0,51550,4.426530612,0
1,2018,9,6,17,1,0,0,51424,3.084,0
1,2018,9,6,17,1,0,0,51087,0.889338843,0
1,2018,9,6,17,1,0,0,51549,5.551071429,0
1,2018,9,6,17,1,0,0,50263,0,0
1,2018,9,6,17,1,0,0,51547,6.339878788,0
1,2018,9,6,17,1,0,0,51426,6.359302326,0
1,2018,9,6,17,1,0,0,50269,0.159633028,0
1,2018,9,6,17,1,0,0,51356,0.244435004,0
1,2018,9,6,17,1,0,0,50240,0.122538462,0
1,2018,9,6,17,1,0,0,51088,0.499545455,0
1,2018,9,6,17,1,0,0,51200,0.050714286,0
1,2018,9,6,17,1,0,0,51088,0.535966387,0
1,2018,9,6,17,1,0,0,51199,0.112290503,0
1,2018,9,6,17,1,0,0,51203,0.125157516,0
1,2018,9,6,17,1,0,0,50914,0.635776805,0
1,2018,9,6,17,1,0,0,50269,0.029477612,0
1,2018,9,6,17,1,0,0,51199,0.120433305,0
1,2018,9,6,17,1,0,0,50272,0.158459215,0
1,2018,9,6,17,1,0,0,51202,0.041673857,0
1,2018,9,6,17,1,0,0,50523,0.280516236,0
1,2018,9,6,17,1,0,0,50261,0.125566202,0
1,2018,9,6,17,1,0,0,51201,0.039299764,0
1,2018,9,6,17,1,0,0,51200,0.035928854,0
1,2018,9,6,17,1,0,0,50267,0.071428571,0
1,2018,9,6,17,1,0,0,50522,0,0
1,2018,9,6,17,1,0,0,50240,0.010067873,0
1,2018,9,6,17,1,0,0,51356,0.411577869,0
1,2018,9,6,17,1,0,0,50909,0.264227296,0
1,2018,9,6,17,1,0,0,50523,0.455285235,0
1,2018,9,6,17,1,0,0,50910,0.221561997,0
1,2018,9,6,17,1,0,0,50912,0.102763636,0
1,2018,9,6,17,1,0,0,51429,0.036129568,0
1,2018,9,6,17,1,0,0,50264,0.013504239,0
1,2018,9,6,17,1,0,0,51198,0.045827514,0
1,2018,9,6,17,2,0,0,51421,9.4871875,0
1,2018,9,6,17,2,0,0,51548,3.970952381,0
1,2018,9,6,17,2,0,0,51422,3.673902439,0
1,2018,9,6,17,2,0,0,51087,3.067040816,0
1,2018,9,6,17,2,0,0,51550,4.426530612,0
1,2018,9,6,17,2,0,0,51424,3.084,0
1,2018,9,6,17,2,0,0,51087,0.889338843,0
1,2018,9,6,17,2,0,0,51549,1.850357143,0
1,2018,9,6,17,2,0,0,50263,0,0
1,2018,9,6,17,2,0,0,51426,3.391627907,0
1,2018,9,6,17,2,0,0,50269,0.159633028,0
1,2018,9,6,17,2,0,0,51356,0.244435004,0
1,2018,9,6,17,2,0,0,50240,0.122538462,0
1,2018,9,6,17,2,0,0,51088,0.499545455,0
1,2018,9,6,17,2,0,0,51200,0.050714286,0
1,2018,9,6,17,2,0,0,51088,0.535966387,0
1,2018,9,6,17,2,0,0,51199,0.112290503,0
1,2018,9,6,17,2,0,0,51203,0.125157516,0
1,2018,9,6,17,2,0,0,50914,0.635776805,0
1,2018,9,6,17,2,0,0,50269,0.029477612,0
1,2018,9,6,17,2,0,0,51199,0.120433305,0
1,2018,9,6,17,2,0,0,50272,0.158459215,0
1,2018,9,6,17,2,0,0,51202,0.041673857,0
1,2018,9,6,17,2,0,0,50523,0.280516236,0
1,2018,9,6,17,2,0,0,50261,0.125566202,0
1,2018,9,6,17,2,0,0,51201,0.039299764,0
1,2018,9,6,17,2,0,0,51200,0.035928854,0
1,2018,9,6,17,2,0,0,50267,0.071428571,0
1,2018,9,6,17,2,0,0,50522,0,0
1,2018,9,6,17,2,0,0,50240,0.010067873,0
1,2018,9,6,17,2,0,0,51356,0.411577869,0
1,2018,9,6,17,2,0,0,50909,0.264227296,0
1,2018,9,6,17,2,0,0,50523,0.424932886,0
1,2018,9,6,17,2,0,0,50910,0.221561997,0
1,2018,9,6,17,2,0,0,50912,0.102763636,0
1,2018,9,6,17,2,0,0,51429,0.036129568,0
1,2018,9,6,17,2,0,0,50264,0.013504239,0
1,2018,9,6,17,2,0,0,51198,0.045827514,0
1,2018,9,6,17,3,0,0,50692,1.782222222,0
1,2018,9,6,17,3,0,0,50910,0.151439024,0
1,2018,9,6,17,3,0,0,51548,8.415612903,0
1,2018,9,6,17,3,0,0,51421,10.16484375,0
1,2018,9,6,17,3,0,0,51422,2.204341463,0
1,2018,9,6,17,3,0,0,51087,3.067040816,0
1,2018,9,6,17,3,0,0,51550,4.426530612,0
1,2018,9,6,17,3,0,0,51424,0.2056,0
1,2018,9,6,17,3,0,0,51087,0.889338843,0
1,2018,9,6,17,3,0,0,50263,0,0
1,2018,9,6,17,3,0,0,50269,0.159633028,0
1,2018,9,6,17,3,0,0,51356,0.244435004,0
1,2018,9,6,17,3,0,0,50240,0.122538462,0
1,2018,9,6,17,3,0,0,51088,0.499545455,0
1,2018,9,6,17,3,0,0,51200,0.050714286,0
1,2018,9,6,17,3,0,0,51088,0.107193277,0
1,2018,9,6,17,3,0,0,51199,0.112290503,0
1,2018,9,6,17,3,0,0,51203,0.125157516,0
1,2018,9,6,17,3,0,0,50914,0.635776805,0
1,2018,9,6,17,3,0,0,50269,0.029477612,0
1,2018,9,6,17,3,0,0,51199,0.120433305,0
1,2018,9,6,17,3,0,0,50272,0.158459215,0
1,2018,9,6,17,3,0,0,51202,0.041673857,0
1,2018,9,6,17,3,0,0,50523,0.280516236,0
1,2018,9,6,17,3,0,0,50261,0.125566202,0
1,2018,9,6,17,3,0,0,51201,0.039299764,0
1,2018,9,6,17,3,0,0,51200,0.035928854,0
1,2018,9,6,17,3,0,0,50267,0.071428571,0
1,2018,9,6,17,3,0,0,50522,0,0
1,2018,9,6,17,3,0,0,50240,0.010067873,0
1,2018,9,6,17,3,0,0,51356,0.246946721,0
1,2018,9,6,17,3,0,0,50909,0.264227296,0
1,2018,9,6,17,3,0,0,50910,0.221561997,0
1,2018,9,6,17,3,0,0,50912,0.102763636,0
1,2018,9,6,17,3,0,0,51429,0.036129568,0
1,2018,9,6,17,3,0,0,50264,0.013504239,0
1,2018,9,6,17,3,0,0,51198,0.045827514,0
1,2018,9,6,18,0,0,0,50843,0.065868613,0
1,2018,9,6,18,0,0,0,51422,5.368075472,0
1,2018,9,6,18,0,0,0,51086,0.557017544,0
1,2018,9,6,18,0,0,0,50692,8.911111111,0
1,2018,9,6,18,0,0,0,50910,0.324512195,0
1,2018,9,6,18,0,0,0,51548,9.710322581,0
1,2018,9,6,18,0,0,0,51421,2.03296875,0
1,2018,9,6,18,0,0,0,51087,0.204469388,0
1,2018,9,6,18,0,0,0,51550,0.295102041,0
1,2018,9,6,18,0,0,0,51087,0.889338843,0
1,2018,9,6,18,0,0,0,50263,0,0
1,2018,9,6,18,0,0,0,50269,0.159633028,0
1,2018,9,6,18,0,0,0,51356,0.244435004,0
1,2018,9,6,18,0,0,0,50240,0.122538462,0
1,2018,9,6,18,0,0,0,51088,0.499545455,0
1,2018,9,6,18,0,0,0,51200,0.050714286,0
1,2018,9,6,18,0,0,0,51199,0.112290503,0
1,2018,9,6,18,0,0,0,51203,0.125157516,0
1,2018,9,6,18,0,0,0,50914,0.635776805,0
1,2018,9,6,18,0,0,0,50269,0.029477612,0
1,2018,9,6,18,0,0,0,51199,0.120433305,0
1,2018,9,6,18,0,0,0,50272,0.158459215,0
1,2018,9,6,18,0,0,0,51202,0.041673857,0
1,2018,9,6,18,0,0,0,50523,0.280516236,0
1,2018,9,6,18,0,0,0,50261,0.125566202,0
1,2018,9,6,18,0,0,0,51201,0.039299764,0
1,2018,9,6,18,0,0,0,51200,0.035928854,0
1,2018,9,6,18,0,0,0,50267,0.071428571,0
1,2018,9,6,18,0,0,0,50522,0,0
1,2018,9,6,18,0,0,0,50240,0.010067873,0
1,2018,9,6,18,0,0,0,50909,0.264227296,0
1,2018,9,6,18,0,0,0,50910,0.221561997,0
1,2018,9,6,18,0,0,0,50912,0.102763636,0
1,2018,9,6,18,0,0,0,51429,0.036129568,0
1,2018,9,6,18,0,0,0,50264,0.013504239,0
1,2018,9,6,18,0,0,0,51198,0.045827514,0
1,2018,9,6,18,1,0,0,50262,0.008385965,0
1,2018,9,6,18,1,0,0,51549,0.799047619,0
1,2018,9,6,18,1,0,0,51547,1.032636364,0
1,2018,9,6,18,1,0,0,50911,1.843333333,0
1,2018,9,6,18,1,0,0,51425,5.694545455,0
1,2018,9,6,18,1,0,0,51424,9.486296296,0
1,2018,9,6,18,1,0,0,51421,6.184285714,0
1,2018,9,6,18,1,0,0,50843,0.494014599,0
1,2018,9,6,18,1,0,0,51422,6.71009434,0
1,2018,9,6,18,1,0,0,51086,0.557017544,0
1,2018,9,6,18,1,0,0,50692,5.346666667,0
1,2018,9,6,18,1,0,0,50910,0.324512195,0
1,2018,9,6,18,1,0,0,51548,1.942064516,0
1,2018,9,6,18,1,0,0,51087,0.889338843,0
1,2018,9,6,18,1,0,0,50263,0,0
1,2018,9,6,18,1,0,0,50269,0.159633028,0
1,2018,9,6,18,1,0,0,51356,0.244435004,0
1,2018,9,6,18,1,0,0,50240,0.122538462,0
1,2018,9,6,18,1,0,0,51088,0.499545455,0
1,2018,9,6,18,1,0,0,51200,0.050714286,0
1,2018,9,6,18,1,0,0,51199,0.112290503,0
1,2018,9,6,18,1,0,0,51203,0.125157516,0
1,2018,9,6,18,1,0,0,50914,0.635776805,0
1,2018,9,6,18,1,0,0,50269,0.029477612,0
1,2018,9,6,18,1,0,0,51199,0.120433305,0
1,2018,9,6,18,1,0,0,50272,0.158459215,0
1,2018,9,6,18,1,0,0,51202,0.041673857,0
1,2018,9,6,18,1,0,0,50523,0.280516236,0
1,2018,9,6,18,1,0,0,50261,0.125566202,0
1,2018,9,6,18,1,0,0,51201,0.039299764,0
1,2018,9,6,18,1,0,0,51200,0.035928854,0
1,2018,9,6,18,1,0,0,50267,0.071428571,0
1,2018,9,6,18,1,0,0,50522,0,0
1,2018,9,6,18,1,0,0,50240,0.010067873,0
1,2018,9,6,18,1,0,0,50909,0.264227296,0
1,2018,9,6,18,1,0,0,50910,0.221561997,0
1,2018,9,6,18,1,0,0,50912,0.102763636,0
1,2018,9,6,18,1,0,0,51429,0.036129568,0
1,2018,9,6,18,1,0,0,50264,0.013504239,0
1,2018,9,6,18,1,0,0,51198,0.045827514,0
1,2018,9,6,18,2,0,0,51425,0.32628,0
1,2018,9,6,18,2,0,0,50911,0.8585,0
1,2018,9,6,18,2,0,0,50315,0.461463415,0
1,2018,9,6,18,2,0,0,51426,2.659555556,0
1,2018,9,6,18,2,0,0,51423,4.149176471,0
1,2018,9,6,18,2,0,0,50262,0.125789474,0
1,2018,9,6,18,2,0,0,51549,11.98571429,0
1,2018,9,6,18,2,0,0,51547,7.744772727,0
1,2018,9,6,18,2,0,0,50911,3.072222222,0
1,2018,9,6,18,2,0,0,51425,6.833454545,0
1,2018,9,6,18,2,0,0,51424,8.808703704,0
1,2018,9,6,18,2,0,0,51421,6.626020408,0
1,2018,9,6,18,2,0,0,50843,0.494014599,0
1,2018,9,6,18,2,0,0,51422,6.71009434,0
1,2018,9,6,18,2,0,0,51086,0.557017544,0
1,2018,9,6,18,2,0,0,50910,0.086536585,0
1,2018,9,6,18,2,0,0,51087,0.889338843,0
1,2018,9,6,18,2,0,0,50263,0,0
1,2018,9,6,18,2,0,0,50269,0.159633028,0
1,2018,9,6,18,2,0,0,51356,0.244435004,0
1,2018,9,6,18,2,0,0,50240,0.122538462,0
1,2018,9,6,18,2,0,0,51088,0.499545455,0
1,2018,9,6,18,2,0,0,51200,0.050714286,0
1,2018,9,6,18,2,0,0,51199,0.112290503,0
1,2018,9,6,18,2,0,0,51203,0.125157516,0
1,2018,9,6,18,2,0,0,50914,0.635776805,0
1,2018,9,6,18,2,0,0,50269,0.029477612,0
1,2018,9,6,18,2,0,0,51199,0.120433305,0
1,2018,9,6,18,2,0,0,50272,0.158459215,0
1,2018,9,6,18,2,0,0,51202,0.041673857,0
1,2018,9,6,18,2,0,0,50523,0.280516236,0
1,2018,9,6,18,2,0,0,50261,0.125566202,0
1,2018,9,6,18,2,0,0,51201,0.039299764,0
1,2018,9,6,18,2,0,0,51200,0.035928854,0
1,2018,9,6,18,2,0,0,50267,0.071428571,0
1,2018,9,6,18,2,0,0,50522,0,0
1,2018,9,6,18,2,0,0,50240,0.010067873,0
1,2018,9,6,18,2,0,0,50909,0.264227296,0
1,2018,9,6,18,2,0,0,50910,0.221561997,0
1,2018,9,6,18,2,0,0,50912,0.102763636,0
1,2018,9,6,18,2,0,0,51429,0.036129568,0
1,2018,9,6,18,2,0,0,50264,0.013504239,0
1,2018,9,6,18,2,0,0,51198,0.045827514,0
1,2018,9,6,18,3,0,0,50911,0.975,0
1,2018,9,6,18,3,0,0,51548,1.108333333,0
1,2018,9,6,18,3,0,0,51422,0.104571429,0
1,2018,9,6,18,3,0,0,51424,8.59875,0
1,2018,9,6,18,3,0,0,51425,4.8942,0
1,2018,9,6,18,3,0,0,50911,6.43875,0
1,2018,9,6,18,3,0,0,50315,0.865243902,0
1,2018,9,6,18,3,0,0,51426,3.626666667,0
1,2018,9,6,18,3,0,0,51423,5.186470588,0
1,2018,9,6,18,3,0,0,50262,0.125789474,0
1,2018,9,6,18,3,0,0,51549,3.995238095,0
1,2018,9,6,18,3,0,0,51547,2.581590909,0
1,2018,9,6,18,3,0,0,50911,0.614444444,0
1,2018,9,6,18,3,0,0,51421,6.626020408,0
1,2018,9,6,18,3,0,0,50843,0.494014599,0
1,2018,9,6,18,3,0,0,51422,4.920735849,0
1,2018,9,6,18,3,0,0,51086,0.557017544,0
1,2018,9,6,18,3,0,0,51087,0.889338843,0
1,2018,9,6,18,3,0,0,50263,0,0
1,2018,9,6,18,3,0,0,50269,0.159633028,0
1,2018,9,6,18,3,0,0,51356,0.244435004,0
1,2018,9,6,18,3,0,0,50240,0.122538462,0
1,2018,9,6,18,3,0,0,51088,0.499545455,0
1,2018,9,6,18,3,0,0,51200,0.050714286,0
1,2018,9,6,18,3,0,0,51199,0.112290503,0
1,2018,9,6,18,3,0,0,51203,0.125157516,0
1,2018,9,6,18,3,0,0,50914,0.635776805,0
1,2018,9,6,18,3,0,0,50269,0.029477612,0
1,2018,9,6,18,3,0,0,51199,0.120433305,0
1,2018,9,6,18,3,0,0,50272,0.158459215,0
1,2018,9,6,18,3,0,0,51202,0.041673857,0
1,2018,9,6,18,3,0,0,50523,0.280516236,0
1,2018,9,6,18,3,0,0,50261,0.125566202,0
1,2018,9,6,18,3,0,0,51201,0.039299764,0
1,2018,9,6,18,3,0,0,51200,0.035928854,0
1,2018,9,6,18,3,0,0,50267,0.071428571,0
1,2018,9,6,18,3,0,0,50522,0,0
1,2018,9,6,18,3,0,0,50240,0.010067873,0
1,2018,9,6,18,3,0,0,50909,0.264227296,0
1,2018,9,6,18,3,0,0,50910,0.221561997,0
1,2018,9,6,18,3,0,0,50912,0.034254545,0
1,2018,9,6,18,3,0,0,51429,0.036129568,0
1,2018,9,6,18,3,0,0,50264,0.013504239,0
1,2018,9,6,18,3,0,0,51198,0.045827514,0
1,2018,9,6,19,0,0,0,51547,2.54385,0
1,2018,9,6,19,0,0,0,50911,0.975,0
1,2018,9,6,19,0,0,0,51548,5.541666667,0
1,2018,9,6,19,0,0,0,51422,0.078428571,0
1,2018,9,6,19,0,0,0,51424,5.15925,0
1,2018,9,6,19,0,0,0,51425,2.93652,0
1,2018,9,6,19,0,0,0,50911,1.28775,0
1,2018,9,6,19,0,0,0,50315,0.865243902,0
1,2018,9,6,19,0,0,0,51426,0.241777778,0
1,2018,9,6,19,0,0,0,51423,2.420352941,0
1,2018,9,6,19,0,0,0,50262,0.125789474,0
1,2018,9,6,19,0,0,0,51421,2.208673469,0
1,2018,9,6,19,0,0,0,50843,0.494014599,0
1,2018,9,6,19,0,0,0,51086,0.557017544,0
1,2018,9,6,19,0,0,0,51087,0.652181818,0
1,2018,9,6,19,0,0,0,50263,0,0
1,2018,9,6,19,0,0,0,50269,0.159633028,0
1,2018,9,6,19,0,0,0,51356,0.244435004,0
1,2018,9,6,19,0,0,0,50240,0.122538462,0
1,2018,9,6,19,0,0,0,51088,0.333030303,0
1,2018,9,6,19,0,0,0,51200,0.050714286,0
1,2018,9,6,19,0,0,0,51199,0.112290503,0
1,2018,9,6,19,0,0,0,51203,0.125157516,0
1,2018,9,6,19,0,0,0,50914,0.635776805,0
1,2018,9,6,19,0,0,0,50269,0.029477612,0
1,2018,9,6,19,0,0,0,51199,0.120433305,0
1,2018,9,6,19,0,0,0,50272,0.158459215,0
1,2018,9,6,19,0,0,0,51202,0.041673857,0
1,2018,9,6,19,0,0,0,50523,0.280516236,0
1,2018,9,6,19,0,0,0,50261,0.125566202,0
1,2018,9,6,19,0,0,0,51201,0.039299764,0
1,2018,9,6,19,0,0,0,51200,0.035928854,0
1,2018,9,6,19,0,0,0,50267,0.071428571,0
1,2018,9,6,19,0,0,0,50522,0,0
1,2018,9,6,19,0,0,0,50240,0.010067873,0
1,2018,9,6,19,0,0,0,50909,0.264227296,0
1,2018,9,6,19,0,0,0,50910,0.221561997,0
1,2018,9,6,19,0,0,0,51429,0.036129568,0
1,2018,9,6,19,0,0,0,50264,0.013504239,0
1,2018,9,6,19,0,0,0,51198,0.045827514,0
1,2018,9,6,19,1,0,0,50911,4.52375,0
1,2018,9,6,19,1,0,0,51547,4.23975,0
1,2018,9,6,19,1,0,0,50315,0.865243902,0
1,2018,9,6,19,1,0,0,50262,0.125789474,0
1,2018,9,6,19,1,0,0,50843,0.494014599,0
